entrez_id	obsolete_entrez_id	obsolete_symbol
-	167807	LOC167807
-	167808	LOC167808
-	167809	LOC167809
-	167810	LOC167810
-	167811	LOC167811
-	167812	LOC167812
-	167813	LOC167813
-	167814	LOC167814
-	167815	LOC167815
-	167816	LOC167816
-	167817	LOC167817
-	167818	LOC167818
-	167819	LOC167819
-	167820	LOC167820
-	167821	LOC167821
-	167822	LOC167822
-	167823	LOC167823
-	167824	LOC167824
-	167825	LOC167825
-	167827	LOC167827
-	167828	LOC167828
-	167829	LOC167829
-	167830	LOC167830
-	167831	LOC167831
-	167832	LOC167832
-	167833	LOC167833
-	167834	LOC167834
-	167835	LOC167835
-	167836	LOC167836
-	167837	LOC167837
-	167839	LOC167839
-	167840	LOC167840
-	167841	LOC167841
-	167842	LOC167842
-	167843	LOC167843
-	167844	LOC167844
-	167845	LOC167845
-	167846	LOC167846
-	167847	LOC167847
-	167848	LOC167848
-	167849	LOC167849
-	167850	LOC167850
-	167851	LOC167851
-	167852	LOC167852
-	167853	LOC167853
-	167854	LOC167854
-	167855	LOC167855
-	167856	LOC167856
-	167857	LOC167857
-	167858	LOC167858
-	167859	LOC167859
-	167860	LOC167860
-	167861	LOC167861
-	167862	LOC167862
-	167863	LOC167863
-	167864	LOC167864
-	167865	LOC167865
-	167866	LOC167866
-	167867	LOC167867
-	167868	LOC167868
-	167869	LOC167869
-	167870	LOC167870
-	167871	LOC167871
-	167872	LOC167872
-	167873	LOC167873
-	167874	LOC167874
-	167875	LOC167875
-	167876	LOC167876
-	167877	LOC167877
-	167878	LOC167878
-	167879	LOC167879
-	167880	LOC167880
-	167881	LOC167881
-	167882	LOC167882
-	167883	LOC167883
-	167884	LOC167884
-	167885	LOC167885
-	167886	LOC167886
-	167887	LOC167887
-	167888	LOC167888
-	167889	LOC167889
-	167890	LOC167890
-	167891	LOC167891
3153	167892	LOC167892
-	167893	LOC167893
-	167894	LOC167894
-	167895	LOC167895
-	167896	LOC167896
-	167897	LOC167897
-	167898	LOC167898
-	167899	LOC167899
-	167900	LOC167900
-	167901	LOC167901
-	167902	LOC167902
-	167903	LOC167903
-	167904	LOC167904
-	167905	LOC167905
-	167906	LOC167906
-	167907	LOC167907
-	167908	LOC167908
-	167909	LOC167909
-	167910	LOC167910
-	167911	LOC167911
-	167912	LOC167912
-	167913	LOC167913
-	167914	LOC167914
-	167915	LOC167915
-	167916	LOC167916
-	167917	LOC167917
-	167918	LOC167918
-	167919	LOC167919
-	167920	LOC167920
-	167921	LOC167921
-	167922	LOC167922
-	167923	LOC167923
-	167924	LOC167924
-	167925	LOC167925
-	167926	LOC167926
-	167927	LOC167927
-	167928	LOC167928
-	167929	LOC167929
-	167930	LOC167930
-	167931	LOC167931
-	167932	LOC167932
-	167933	LOC167933
-	167934	LOC167934
-	167935	LOC167935
-	167936	LOC167936
-	167937	LOC167937
-	167938	LOC167938
-	167939	LOC167939
-	167940	LOC167940
-	167941	LOC167941
-	167942	LOC167942
-	167943	LOC167943
-	167944	LOC167944
-	167945	LOC167945
-	167946	LOC167946
-	167947	LOC167947
-	167948	LOC167948
-	167949	LOC167949
-	167950	LOC167950
-	167951	LOC167951
-	167952	LOC167952
-	167953	LOC167953
-	167954	LOC167954
-	167955	LOC167955
-	167956	LOC167956
-	167957	LOC167957
-	167958	LOC167958
-	167959	LOC167959
-	167960	LOC167960
-	167961	LOC167961
-	167962	LOC167962
-	167963	LOC167963
-	167964	LOC167964
-	167965	LOC167965
-	167966	LOC167966
-	167967	LOC167967
-	167968	LOC167968
-	167969	LOC167969
-	167970	LOC167970
-	167971	LOC167971
-	167972	LOC167972
-	167973	LOC167973
-	167974	LOC167974
-	167975	LOC167975
-	167976	LOC167976
-	167977	LOC167977
-	167978	LOC167978
-	167979	LOC167979
-	167980	LOC167980
-	167981	LOC167981
-	167982	LOC167982
-	167983	LOC167983
-	167984	LOC167984
-	167985	LOC167985
-	167986	LOC167986
-	167987	LOC167987
-	167988	LOC167988
-	167989	LOC167989
-	167990	LOC167990
-	167991	LOC167991
-	167992	LOC167992
-	167993	LOC167993
-	167994	LOC167994
-	167995	LOC167995
-	167996	LOC167996
-	167997	LOC167997
-	167998	LOC167998
-	167999	LOC167999
-	168000	LOC168000
-	168001	LOC168001
-	168003	LOC168003
-	168004	LOC168004
-	168005	LOC168005
-	168006	LOC168006
-	168007	LOC168007
-	168008	LOC168008
-	168009	LOC168009
-	168010	LOC168010
-	168011	LOC168011
-	168012	LOC168012
-	168013	LOC168013
-	168014	LOC168014
-	168015	LOC168015
-	168016	LOC168016
-	168017	LOC168017
-	168018	LOC168018
-	168019	LOC168019
-	168020	LOC168020
-	168021	LOC168021
-	168022	LOC168022
82	168023	LOC168023
-	168024	LOC168024
-	168025	LOC168025
-	168026	LOC168026
-	168027	LOC168027
-	168028	LOC168028
-	168029	LOC168029
-	168030	LOC168030
-	168031	LOC168031
-	168032	LOC168032
5232	168033	LOC168033
-	168034	LOC168034
-	168035	LOC168035
-	168036	LOC168036
-	168037	LOC168037
-	168038	LOC168038
-	168039	LOC168039
5314	168040	LOC168040
5314	168041	LOC168041
-	168042	LOC168042
-	168043	LOC168043
85315	168044	C6orf33
-	168045	LOC168045
-	168046	LOC168046
-	168047	LOC168047
-	168048	LOC168048
-	168049	LOC168049
-	168050	LOC168050
-	168051	LOC168051
-	168052	LOC168052
-	168053	LOC168053
-	168054	LOC168054
-	168055	LOC168055
-	168056	LOC168056
-	168057	LOC168057
-	168058	LOC168058
-	168059	LOC168059
-	168060	LOC168060
-	168061	LOC168061
-	168062	LOC168062
-	168063	LOC168063
-	168064	LOC168064
-	168065	LOC168065
-	168066	LOC168066
-	168067	LOC168067
-	168068	LOC168068
-	168069	LOC168069
-	168070	LOC168070
-	168071	LOC168071
-	168072	LOC168072
-	168073	LOC168073
-	168074	LOC168074
-	168075	LOC168075
-	168076	LOC168076
-	168077	LOC168077
-	168078	LOC168078
-	168079	LOC168079
-	168080	LOC168080
-	168081	LOC168081
-	168082	LOC168082
-	168083	LOC168083
-	168084	LOC168084
-	168085	LOC168085
-	168086	LOC168086
-	168087	LOC168087
-	168088	LOC168088
-	168089	LOC168089
-	168091	LOC168091
-	168092	LOC168092
-	168093	LOC168093
-	168094	LOC168094
-	168095	LOC168095
-	168096	LOC168096
-	168097	LOC168097
-	168098	LOC168098
-	168099	LOC168099
-	168100	LOC168100
-	168101	LOC168101
-	168102	LOC168102
-	168103	LOC168103
-	168104	LOC168104
-	168105	LOC168105
-	168106	LOC168106
-	168107	LOC168107
-	168108	LOC168108
-	168109	LOC168109
-	168110	LOC168110
-	168111	LOC168111
-	168112	LOC168112
-	168113	LOC168113
-	168114	LOC168114
-	168115	LOC168115
-	168116	LOC168116
-	168117	LOC168117
-	168118	LOC168118
-	168119	LOC168119
-	168120	LOC168120
-	168121	LOC168121
-	168122	LOC168122
-	168123	LOC168123
-	168124	LOC168124
-	168125	LOC168125
-	168126	LOC168126
-	168127	LOC168127
-	168128	LOC168128
-	168129	LOC168129
-	168130	LOC168130
-	168131	LOC168131
-	168132	LOC168132
-	168133	LOC168133
-	168134	LOC168134
-	168135	LOC168135
-	168136	LOC168136
-	168137	LOC168137
-	168138	LOC168138
-	168139	LOC168139
-	168140	LOC168140
-	168141	LOC168141
-	168142	LOC168142
-	168143	LOC168143
-	168144	LOC168144
-	168145	LOC168145
-	168146	LOC168146
-	168147	LOC168147
-	168148	LOC168148
-	168149	LOC168149
-	168150	LOC168150
-	168151	LOC168151
-	168152	LOC168152
-	168153	LOC168153
-	168154	LOC168154
-	168155	LOC168155
-	168156	LOC168156
-	168157	LOC168157
-	168158	LOC168158
-	168159	LOC168159
-	168160	LOC168160
-	168161	LOC168161
-	168162	LOC168162
-	168163	LOC168163
-	168164	LOC168164
-	168165	LOC168165
-	168166	LOC168166
-	168167	LOC168167
-	168168	LOC168168
-	168169	LOC168169
-	168170	LOC168170
-	168171	LOC168171
-	168172	LOC168172
346157	168173	LOC168173
-	168174	LOC168174
-	168175	LOC168175
-	168176	LOC168176
-	168177	LOC168177
-	168178	LOC168178
-	168179	LOC168179
-	168180	LOC168180
-	168181	LOC168181
-	168182	LOC168182
-	168183	LOC168183
-	168184	LOC168184
-	168185	LOC168185
-	168186	LOC168186
-	168187	LOC168187
26716	168188	LOC168188
-	168189	LOC168189
-	168190	LOC168190
-	168191	LOC168191
-	168192	LOC168192
-	168193	LOC168193
-	168194	LOC168194
-	168195	LOC168195
-	168196	LOC168196
-	168197	LOC168197
-	168198	LOC168198
-	168199	LOC168199
-	168200	LOC168200
-	168201	LOC168201
5491	168202	LOC168202
-	168203	LOC168203
-	168204	LOC168204
-	168205	LOC168205
-	168206	LOC168206
-	168207	LOC168207
-	168208	LOC168208
-	168209	LOC168209
-	168210	LOC168210
-	168211	LOC168211
-	168212	LOC168212
-	168213	LOC168213
-	168214	LOC168214
-	168215	LOC168215
-	168216	LOC168216
-	168217	LOC168217
-	168218	LOC168218
-	168219	LOC168219
-	168220	LOC168220
-	168221	LOC168221
-	168222	LOC168222
-	168223	LOC168223
-	168224	LOC168224
-	168225	LOC168225
-	168226	LOC168226
-	168227	LOC168227
-	168228	LOC168228
-	168229	LOC168229
-	168230	LOC168230
-	168231	LOC168231
-	168232	LOC168232
-	168233	LOC168233
-	168234	LOC168234
-	168235	LOC168235
-	168236	LOC168236
-	168237	LOC168237
-	168238	LOC168238
-	168239	LOC168239
-	168240	LOC168240
-	168241	LOC168241
-	168242	LOC168242
-	168243	LOC168243
-	168244	LOC168244
-	168245	LOC168245
-	168246	LOC168246
-	168247	LOC168247
-	168248	LOC168248
-	168249	LOC168249
-	168250	LOC168250
-	168251	LOC168251
-	168252	LOC168252
-	168253	LOC168253
-	168254	LOC168254
-	168255	LOC168255
-	168256	LOC168256
-	168257	LOC168257
-	168258	LOC168258
-	168259	LOC168259
-	168260	LOC168260
-	168261	LOC168261
-	168262	LOC168262
-	168263	LOC168263
-	168264	LOC168264
-	168265	LOC168265
-	168266	LOC168266
-	168267	LOC168267
-	168268	LOC168268
-	168269	LOC168269
-	168270	LOC168270
-	168271	LOC168271
-	168272	LOC168272
-	168273	LOC168273
-	168274	LOC168274
-	168275	LOC168275
-	168276	LOC168276
-	168277	LOC168277
-	168278	LOC168278
-	168279	LOC168279
-	168280	LOC168280
-	168281	LOC168281
-	168282	LOC168282
-	168283	LOC168283
-	168284	LOC168284
-	168285	LOC168285
-	168286	LOC168286
-	168287	LOC168287
-	168288	LOC168288
-	168289	LOC168289
-	168290	LOC168290
-	168291	LOC168291
-	168292	LOC168292
-	168293	LOC168293
-	168294	LOC168294
-	168295	LOC168295
-	168296	LOC168296
-	168297	LOC168297
-	168298	LOC168298
-	168299	LOC168299
-	168300	LOC168300
-	168301	LOC168301
-	168302	LOC168302
-	168303	LOC168303
-	168304	LOC168304
-	168305	LOC168305
-	168306	LOC168306
-	168307	LOC168307
-	168308	LOC168308
-	168309	LOC168309
-	168310	LOC168310
-	168311	LOC168311
-	168312	LOC168312
-	168313	LOC168313
-	168314	LOC168314
-	168315	LOC168315
-	168316	LOC168316
-	168317	LOC168317
-	168318	LOC168318
-	168319	LOC168319
-	168320	LOC168320
-	168321	LOC168321
-	168322	LOC168322
-	168323	LOC168323
-	168324	LOC168324
-	168325	LOC168325
-	168326	LOC168326
-	168327	LOC168327
5645	168328	LOC168328
-	168329	LOC168329
-	168331	LOC168331
-	168332	LOC168332
-	168333	LOC168333
730647	168334	HINTP1
-	168335	LOC168335
-	168336	LOC168336
-	168337	LOC168337
-	168338	LOC168338
-	168339	LOC168339
-	168340	LOC168340
-	168341	LOC168341
-	168342	LOC168342
-	168343	LOC168343
-	168344	LOC168344
-	168345	LOC168345
-	168346	LOC168346
-	168347	LOC168347
-	168348	LOC168348
-	168349	LOC168349
-	168350	LOC168350
-	168351	LOC168351
-	168352	LOC168352
-	168353	LOC168353
-	168354	LOC168354
-	168355	LOC168355
-	168356	LOC168356
-	168357	LOC168357
-	168358	LOC168358
-	168359	LOC168359
-	168360	LOC168360
-	168361	LOC168361
-	168362	LOC168362
-	168363	LOC168363
-	168364	LOC168364
-	168365	LOC168365
-	168366	LOC168366
-	168367	LOC168367
-	168368	LOC168368
-	168369	LOC168369
-	168370	LOC168370
-	168371	LOC168371
-	168372	LOC168372
-	168373	LOC168373
-	168375	LOC168375
-	168376	LOC168376
-	168377	LOC168377
-	168378	LOC168378
-	168379	LOC168379
-	168380	LOC168380
-	168381	LOC168381
-	168382	LOC168382
-	168383	LOC168383
-	168384	LOC168384
-	168385	LOC168385
-	168386	LOC168386
-	168387	LOC168387
-	168388	LOC168388
-	168389	LOC168389
-	168390	LOC168390
-	168392	LOC168392
392617	168393	LOC168393
-	168394	LOC168394
-	168395	LOC168395
-	168396	LOC168396
-	168397	LOC168397
-	168398	LOC168398
-	168399	LOC168399
-	168401	LOC168401
-	168402	LOC168402
-	168403	LOC168403
-	168404	LOC168404
-	168405	LOC168405
-	168406	LOC168406
-	168407	LOC168407
-	168408	LOC168408
-	168409	LOC168409
-	168410	LOC168410
-	168411	LOC168411
-	168412	LOC168412
-	168413	LOC168413
-	168414	LOC168414
-	168415	LOC168415
-	168416	LOC168416
-	168418	LOC168418
-	168419	LOC168419
-	168420	LOC168420
-	168421	LOC168421
-	168422	LOC168422
-	168423	LOC168423
-	168424	LOC168424
-	168425	LOC168425
-	168426	LOC168426
-	168427	LOC168427
-	168428	LOC168428
-	168429	LOC168429
-	168430	LOC168430
-	168431	LOC168431
-	168432	LOC168432
-	168434	LOC168434
-	168435	LOC168435
-	168436	LOC168436
-	168437	LOC168437
-	168438	LOC168438
-	168439	LOC168439
-	168440	LOC168440
-	168441	LOC168441
-	168442	LOC168442
-	168443	LOC168443
-	168444	LOC168444
-	168445	LOC168445
-	168446	LOC168446
-	168447	LOC168447
-	168449	LOC168449
-	168450	LOC168450
-	168452	LOC168452
-	168453	LOC168453
-	168454	LOC168454
-	168456	LOC168456
-	168457	LOC168457
-	168458	LOC168458
-	168459	LOC168459
-	168460	LOC168460
-	168461	LOC168461
-	168462	LOC168462
-	168463	LOC168463
-	168464	LOC168464
-	168465	LOC168465
-	168466	LOC168466
-	168467	LOC168467
-	168468	LOC168468
-	168469	LOC168469
-	168470	LOC168470
-	168471	LOC168471
-	168472	LOC168472
-	168473	LOC168473
-	168475	LOC168475
-	168476	LOC168476
-	168477	LOC168477
-	168478	LOC168478
-	168479	LOC168479
-	168480	LOC168480
-	168481	LOC168481
-	168482	LOC168482
-	168483	LOC168483
-	168484	LOC168484
-	168485	LOC168485
-	168486	LOC168486
-	168487	LOC168487
-	168488	LOC168488
-	168489	LOC168489
-	168490	LOC168490
-	168491	LOC168491
-	168492	LOC168492
-	168493	LOC168493
-	168494	LOC168494
-	168495	LOC168495
-	168496	LOC168496
-	168497	LOC168497
-	168498	LOC168498
-	168499	LOC168499
-	168500	LOC168500
-	168501	LOC168501
-	168502	LOC168502
-	168503	LOC168503
-	168504	LOC168504
-	168505	LOC168505
-	168506	LOC168506
-	168508	LOC168508
-	168509	LOC168509
-	168510	LOC168510
-	168511	LOC168511
-	168512	LOC168512
-	168513	LOC168513
-	168514	LOC168514
-	168515	LOC168515
-	168516	LOC168516
-	168517	LOC168517
-	168518	LOC168518
-	168519	LOC168519
-	168520	LOC168520
-	168521	LOC168521
-	168522	LOC168522
-	168523	LOC168523
-	168524	LOC168524
-	168525	LOC168525
-	168526	LOC168526
-	168527	LOC168527
-	168528	LOC168528
-	168529	LOC168529
-	168530	LOC168530
-	168531	LOC168531
-	168532	LOC168532
-	168533	LOC168533
-	168534	LOC168534
-	168535	LOC168535
-	168536	LOC168536
-	168538	LOC168538
-	168539	LOC168539
-	168540	LOC168540
-	168541	LOC168541
-	168542	LOC168542
-	168543	LOC168543
-	168545	LOC168545
-	168546	LOC168546
-	168547	LOC168547
-	168548	LOC168548
-	168549	LOC168549
-	168550	LOC168550
-	168551	LOC168551
-	168552	LOC168552
-	168553	LOC168553
-	168554	LOC168554
-	168555	LOC168555
-	168556	LOC168556
-	168557	LOC168557
-	168558	LOC168558
-	168559	LOC168559
-	168560	LOC168560
-	168561	LOC168561
-	168562	LOC168562
-	168563	LOC168563
-	168564	LOC168564
-	168565	LOC168565
-	168566	LOC168566
-	168567	LOC168567
-	168568	LOC168568
-	168569	LOC168569
-	168570	LOC168570
-	168571	LOC168571
-	168572	LOC168572
-	168573	LOC168573
-	168574	LOC168574
-	168575	LOC168575
-	168576	LOC168576
-	168577	LOC168577
-	168578	LOC168578
-	168579	LOC168579
-	168580	LOC168580
-	168581	LOC168581
-	168582	LOC168582
-	168583	LOC168583
-	168584	LOC168584
-	168585	LOC168585
-	168586	LOC168586
-	168587	LOC168587
-	168588	LOC168588
-	168589	LOC168589
-	168590	LOC168590
-	168591	LOC168591
-	168592	LOC168592
-	168593	LOC168593
-	168594	LOC168594
-	168595	LOC168595
-	168596	LOC168596
-	168597	LOC168597
-	168598	LOC168598
-	168599	LOC168599
-	168600	LOC168600
-	168601	LOC168601
-	168602	LOC168602
-	168603	LOC168603
-	168604	LOC168604
-	168605	LOC168605
-	168606	LOC168606
-	168607	LOC168607
-	168608	LOC168608
-	168609	LOC168609
-	168610	LOC168610
-	168611	LOC168611
-	168612	LOC168612
-	168613	LOC168613
-	168614	LOC168614
-	168615	LOC168615
-	168616	LOC168616
-	168617	LOC168617
-	168618	LOC168618
-	168619	LOC168619
-	168621	LOC168621
-	168622	LOC168622
-	168623	LOC168623
-	168624	LOC168624
-	168625	LOC168625
-	168626	LOC168626
-	168627	LOC168627
-	168628	LOC168628
-	168629	LOC168629
-	168630	LOC168630
-	168631	LOC168631
-	168632	LOC168632
-	168633	LOC168633
-	168634	LOC168634
-	168635	LOC168635
-	168636	LOC168636
-	168637	LOC168637
-	168638	LOC168638
-	168639	LOC168639
-	168640	LOC168640
-	168641	LOC168641
-	168642	LOC168642
-	168643	LOC168643
-	168644	LOC168644
-	168645	LOC168645
-	168646	LOC168646
-	168647	LOC168647
-	168648	LOC168648
-	168649	LOC168649
-	168650	LOC168650
-	168651	LOC168651
-	168652	LOC168652
-	168653	LOC168653
-	168654	LOC168654
-	168655	LOC168655
-	168656	LOC168656
-	168657	LOC168657
-	168658	LOC168658
-	168659	LOC168659
-	168660	LOC168660
-	168661	LOC168661
-	168662	LOC168662
-	168663	LOC168663
-	168664	LOC168664
-	168665	LOC168665
-	168666	LOC168666
-	168668	LOC168668
-	168669	LOC168669
-	168670	LOC168670
-	168671	LOC168671
-	168672	LOC168672
-	168673	LOC168673
-	168674	LOC168674
-	168675	LOC168675
-	168676	LOC168676
-	168677	LOC168677
-	168678	LOC168678
-	168679	LOC168679
-	168680	LOC168680
-	168681	LOC168681
-	168682	LOC168682
-	168683	LOC168683
-	168684	LOC168684
-	168685	LOC168685
-	168686	LOC168686
-	168687	LOC168687
-	168688	LOC168688
-	168689	LOC168689
-	168690	LOC168690
-	168691	LOC168691
-	168692	LOC168692
-	168693	LOC168693
-	168694	LOC168694
-	168695	LOC168695
-	168696	LOC168696
-	168697	LOC168697
-	168698	LOC168698
-	168699	LOC168699
-	168700	LOC168700
-	168701	LOC168701
-	168702	LOC168702
-	168703	LOC168703
-	168704	LOC168704
-	168705	LOC168705
-	168706	LOC168706
-	168707	LOC168707
-	168708	LOC168708
-	168709	LOC168709
-	168710	LOC168710
-	168711	LOC168711
-	168712	LOC168712
-	168713	LOC168713
-	168714	LOC168714
-	168715	LOC168715
-	168716	LOC168716
-	168717	LOC168717
-	168718	LOC168718
-	168719	LOC168719
-	168720	LOC168720
-	168721	LOC168721
-	168722	LOC168722
-	168723	LOC168723
-	168724	LOC168724
-	168725	LOC168725
-	168726	LOC168726
-	168727	LOC168727
-	168728	LOC168728
-	168729	LOC168729
-	168730	LOC168730
-	168731	LOC168731
-	168732	LOC168732
-	168733	LOC168733
-	168734	LOC168734
-	168735	LOC168735
-	168736	LOC168736
-	168737	LOC168737
-	168738	LOC168738
-	168739	LOC168739
-	168740	LOC168740
-	168742	LOC168742
-	168743	LOC168743
-	168744	LOC168744
-	168745	LOC168745
-	168746	LOC168746
-	168747	LOC168747
-	168748	LOC168748
84163	168749	DKFZp434O1635
-	168750	LOC168750
-	168751	LOC168751
-	168752	LOC168752
-	168753	LOC168753
-	168754	LOC168754
-	168755	LOC168755
-	168756	LOC168756
-	168757	LOC168757
-	168758	LOC168758
-	168759	LOC168759
-	168760	LOC168760
-	168761	LOC168761
-	168762	LOC168762
-	168763	LOC168763
9732	168764	FLJ34238
-	168765	LOC168765
-	168766	LOC168766
-	168767	LOC168767
-	168768	LOC168768
-	168769	LOC168769
-	168770	LOC168770
-	168771	LOC168771
-	168772	LOC168772
-	168773	LOC168773
-	168774	LOC168774
-	168775	LOC168775
-	168776	LOC168776
-	168777	LOC168777
-	168778	LOC168778
-	168779	LOC168779
-	168780	LOC168780
-	168781	LOC168781
-	168782	LOC168782
-	168783	LOC168783
-	168784	LOC168784
-	168785	LOC168785
-	168786	LOC168786
-	168787	LOC168787
-	168788	LOC168788
-	168789	LOC168789
-	168790	LOC168790
-	168791	LOC168791
-	168792	LOC168792
-	168793	LOC168793
-	168794	LOC168794
-	168795	LOC168795
-	168796	LOC168796
-	168797	LOC168797
-	168798	LOC168798
-	168799	LOC168799
-	168800	LOC168800
-	168801	LOC168801
-	168802	LOC168802
-	168803	LOC168803
-	168804	LOC168804
-	168805	LOC168805
-	168806	LOC168806
-	168807	LOC168807
-	168808	LOC168808
-	168809	LOC168809
-	168810	LOC168810
-	168811	LOC168811
-	168812	LOC168812
-	168813	LOC168813
-	168814	LOC168814
-	168815	LOC168815
-	168816	LOC168816
-	168817	LOC168817
-	168818	LOC168818
-	168819	LOC168819
-	168820	LOC168820
-	168821	LOC168821
-	168822	LOC168822
-	168823	LOC168823
-	168824	LOC168824
-	168825	LOC168825
-	168826	LOC168826
-	168827	LOC168827
-	168828	LOC168828
-	168829	LOC168829
-	168830	LOC168830
-	168831	LOC168831
-	168832	LOC168832
-	168833	LOC168833
-	168834	LOC168834
222255	168835	LOC168835
-	168836	LOC168836
-	168837	LOC168837
-	168838	LOC168838
-	168839	LOC168839
-	168840	LOC168840
-	168841	LOC168841
-	168842	LOC168842
-	168843	LOC168843
-	168844	LOC168844
-	168845	LOC168845
-	168846	LOC168846
-	168847	LOC168847
-	168848	LOC168848
-	168849	LOC168849
-	168851	LOC168851
-	168852	LOC168852
-	168853	LOC168853
-	168854	LOC168854
-	168855	LOC168855
-	168856	LOC168856
-	168857	LOC168857
-	168858	LOC168858
-	168859	LOC168859
-	168860	LOC168860
-	168861	LOC168861
-	168862	LOC168862
-	168863	LOC168863
-	168864	LOC168864
-	168865	LOC168865
-	168866	LOC168866
-	168867	LOC168867
-	168868	LOC168868
-	168869	LOC168869
-	168870	LOC168870
-	168871	LOC168871
-	168872	LOC168872
-	168873	LOC168873
-	168874	LOC168874
-	168875	LOC168875
-	168876	LOC168876
-	168877	LOC168877
-	168878	LOC168878
-	168879	LOC168879
-	168880	LOC168880
-	168881	LOC168881
-	168882	LOC168882
-	168883	LOC168883
-	168884	LOC168884
-	168885	LOC168885
-	168886	LOC168886
-	168887	LOC168887
-	168888	LOC168888
-	168889	LOC168889
-	168890	LOC168890
-	168891	LOC168891
-	168892	LOC168892
-	168893	LOC168893
-	168894	LOC168894
-	168895	LOC168895
-	168896	LOC168896
-	168897	LOC168897
-	168898	LOC168898
-	168899	LOC168899
-	168900	LOC168900
-	168901	LOC168901
-	168902	LOC168902
-	168903	LOC168903
-	168904	LOC168904
-	168905	LOC168905
-	168906	LOC168906
-	168907	LOC168907
-	168908	LOC168908
-	168909	LOC168909
-	168910	LOC168910
-	168911	LOC168911
-	168912	LOC168912
-	168913	LOC168913
-	168914	LOC168914
-	168915	LOC168915
-	168916	LOC168916
-	168917	LOC168917
-	168918	LOC168918
-	168919	LOC168919
-	168920	LOC168920
-	168921	LOC168921
-	168922	LOC168922
